DATA DE REGISTRO,NORMA,LINK,ORIGEM,SITUAÇÃO,RESUMO,TEMA,ESTADO DE CUMPRIMENTO,ÁREA RESPONSÁVEL,CUMPRDEC CNJ/OFÍCIO CSJT,PROAD,PLANO DE AÇÃO PARA ADOÇÃO,LINK PARA PLANILHA,TOTAL ITENS SIM,TOTAL ITENS NÃO,OBSERVAÇÕES,LINK PARA FORMULÁRIO,PRIORIDADE DE FORMULÁRIO,IAD,NORMA - ORIGEM
22/04/2022,Resolução nº 454/2022,https://atos.cnj.jus.br/files/original174053202205036271692534e99.pdf,CNJ,Vigente,"Estabelece diretrizes e procedimentos
para efetivar a garantia do direito ao
acesso ao Judiciário de pessoas e povos
indígenas.",Acesso à Justiça e Cidadania,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 454/2022 - CNJ
27/04/2022,Resolução nº 455/2022,https://atos.cnj.jus.br/files/original12475120220502626fd2f7911c7.pdf,CNJ,Vigente,"Institui o Portal de Serviços do Poder
Judiciário (PSPJ), na Plataforma Digital
do Poder Judiciário (PDPJ-Br), para
usuários externos. ",Funcionamento dos Órgãos Judiciais,Em análise,Secretaria de Tecnologia da Informação e Comunicação,0003022-27.2022.2.00.0000,,Concluído,https://docs.google.com/spreadsheets/d/1Sncy-0QGd46kkRzTUVBeqvkTlLqfFfkUPtU9VObCRYs/edit?resourcekey=&gid=364122707#gid=364122707,,,,https://docs.google.com/forms/d/1mgGEnGtQLxS_2Ds1-CzPQuXVaqKVYiQhZwTobcU0_8c/edit,Sim,,Resolução nº 455/2022 - CNJ
27/04/2022,Resolução nº 456/2022,https://atos.cnj.jus.br/files/original21384320221024635705e3bf249.pdf,CNJ,Meramente alteradora,"Altera a Resolução Conjunta CNJ/CNMP nº 03/2013, que institui o Modelo Nacional de Interoperabilidade do Poder Judiciário e do Ministério Público e dá outras providências.",Tecnologia da Informação e Comunicação,Não se aplica,Não se aplica,0003100-21.2022.2.00.0000,2444/2022,Concluído,,,,,,Não se aplica,,Resolução nº 456/2022 - CNJ
27/04/2022,Resolução nº 457/2022,https://atos.cnj.jus.br/files/original160200202205026270007840766.pdf,CNJ,Meramente alteradora,"Altera as Resoluções CNJ nº 203/2015, que dispõe sobre a reserva aos negros, no âmbito do Poder Judiciário, de 20% (vinte por cento) das vagas oferecidas nos concursos públicos para provimento de cargos efetivos e de ingresso na magistratura e 75/2009, que dispõe sobre os concursos públicos para ingresso na carreira da magistratura em todos os ramos do Poder Judiciário nacional, respectivamente.","Concursos, Promoção e Disciplina",Não se aplica,Não se aplica,0200537-27.2009.2.00.0000 e 0004011-77.2015.2.00.0000 ,_,Não se aplica,,,,"Classificado como não se aplica em razão da ausência de concurso para Magistratura, tendo o último sido realizado de forma unificada pelo CSJT.",,Não se aplica,,Resolução nº 457/2022 - CNJ
29/04/2023,Resolução nº 328/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200456/2022_res0328_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 247/CSJT, de 25 de outubro de 2019, que institui, no âmbito da Justiça do Trabalho, o Sistema Eletrônico de Assistência Judiciária AJ/JT, destinado ao cadastro e ao gerenciamento de peritos, órgãos técnicos ou científicos, tradutores e intérpretes e ao pagamento dos profissionais nos casos dos processos que envolvam assistência judiciária gratuita.",Funcionamento dos Órgãos Judiciais,Não se aplica,Não se aplica,_,2528/2022,Não se aplica,,,,,,Não se aplica,,Resolução nº 328/2022 - CSJT
29/04/2022,Resolução nº 329/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200400/2022_res0329_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 68/CSJT, de 21 de julho de 2010, que dispõe sobre aquisição, alienação, locação, condução, utilização, manutenção e controle de veículos no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão Administrativa,Não se aplica,Não se aplica,Ofício Circular CSJT.GP.SG.ASSJUR Nº 36/2022,2529/2022,Não iniciado,,,,Proad sem resposta da área desde 20/05/2022,,Não se aplica,,Resolução nº 329/2022 - CSJT
29/04/2022,Resolução nº 330/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200401/2022_res0330_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Revoga o § 4º do art. 17 da Resolução n. 253/CSJT, de 22 de novembro de 2019, que dispõe sobre a concessão de férias a magistrados no âmbito da Justiça do Trabalho de 1º e 2º graus.",Gestão de Pessoas,Não se aplica,Não se aplica,Ofício Circular CSJT.GP.SG.ASSJUR Nº 36/2022,2530/2022,Não se aplica,,,,,,Não se aplica,,Resolução nº 330/2022 - CSJT
29/04/2022,Resolução nº 331/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200434/2022_res0331_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Dispõe sobre as diretrizes para
concepção, manutenção e gestão dos
Sistemas Nacionais adotados pelos
órgãos da Justiça do Trabalho de
primeiro e segundo graus.",Tecnologia da Informação e Comunicação,"71,43%",Secretaria de Tecnologia da Informação e Comunicação,Ofício Circular CSJT.GP.SG.ASSJUR Nº 36/2022,2532/2022,Concluído,https://docs.google.com/spreadsheets/d/18crQMaeOQvFLpsRxw0_le3xArVgeiHKH-fbBIscMHDc/edit?resourcekey=&gid=472804892#gid=472804892,,,,https://docs.google.com/forms/d/1Q_ytZ1uUNGih5xDt66mch4W4HscEQwvCaCRYhxUO0eI/edit,Não,"71,43%",Resolução nº 331/2022 - CSJT
29/04/2022,Resolução nº 332/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200454/2022_res0332_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT nº 185, de 24
de março de 2017, que dispõe sobre a
padronização do uso, da governança,
da infraestrutura e da gestão do Sistema
Processo Judicial Eletrônico – PJe
instalado na Justiça do Trabalho",Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,Ofício Circular CSJT.GP.SG.ASSJUR Nº 36/2022,2533/2022,Não se aplica,,,,,,Não se aplica,,Resolução nº 332/2022 - CSJT
29/04/2022,Resolução nº 333/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/200473/2022_res0333_csjt_rep01.pdf?sequence=2&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 292/CSJT, de 20 de maio de 2021, que dispõe sobre a Política de Governança de Tecnologia da Informação e Comunicação do Conselho Superior da Justiça do Trabalho (PGTIC).",Tecnologia da Informação e Comunicação,Não se aplica,Não se aplica,Ofício Circular CSJT.GP.SG.ASSJUR Nº 36/2022,2534/2022,Não se aplica,,,,,,Não se aplica,,Resolução nº 333/2022 - CSJT
06/05/2022,Resolução nº 460/2022,https://atos.cnj.jus.br/files/original1733252022060862a0dd650ca53.pdf,CNJ,Vigente,"Dispõe sobre a instalação, implementação e aperfeiçoamento da Justiça Itinerante, no âmbito dos Tribunais Regionais Federais, dos Tribunais Regionais do Trabalho e dos Tribunais de Justiça e dá outras providências.",Acesso à Justiça e Cidadania,Em análise,Secretaria Administrativa  e Judiciária do Fórum Autran Nunes ,0003916-03.2022.2.00.0000 ,1511/2023,Não iniciado,https://docs.google.com/spreadsheets/d/1cqwKSyE0yYBW_dTePM-knFfqFYY562k9eLPwaXWuOxc/edit?resourcekey=&gid=1948983192#gid=1948983192,,,Verificar com a área a existência de plano de ação ou estado atual do cumprimento. ,https://docs.google.com/forms/d/1GrapsA8vy6tEF5qVOGm_WMhP7IsU1uuWbYIE3z1ZxPA/edit,Sim,,Resolução nº 460/2022 - CNJ
27/05/2022,Resolução nº 459/2022,https://atos.cnj.jus.br/files/original2014352022061562aa3daba03d0.pdf,CNJ,Meramente alteradora,"Altera a Resolução CNJ nº 219/2016, que dispõe sobre a distribuição de servidores, de cargos em comissão e de funções de confiança nos órgãos do Poder Judiciário de primeiro e segundo graus e dá outras providências.",Gestão de Pessoas,Não se aplica,Não se aplica,_,_,Iniciado,,,,"Não localizado PROAD, mas há cumprimento do acordo referente a Resolução nº 219/2016. Verificar com a área se os indicadores atualizados nesta resolução estão sendo observados. ",,Não se aplica,,Resolução nº 459/2022 - CNJ
27/05/2022,Resolução nº 334/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/201613/2022_res0334_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,Aprova o Relatório Anual de Atividades de Auditoria Interna da Secretaria de Auditoria do Conselho Superior da Justiça do Trabalho relativo ao exercício de 2021 (RAINT-2021).,Normas de Auditoria,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 334/2022 - CSJT
06/06/2022,Resolução nº 458/2022,https://atos.cnj.jus.br/files/original1733132022061062a380592b605.pdf,CNJ,Meramente alteradora,"Acrescenta o artigo 29-A à Resolução CNJ nº 225/2016, a qual dispõe sobre a Política Nacional de Justiça Restaurativa no âmbito do Poder Judiciário e dá outras providências.",Acesso à Justiça e Cidadania,Não se aplica,Não se aplica,0002656-95.2016.2.00.0000,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 458/2022 - CNJ
06/06/2022,Resolução nº 461/2022,https://atos.cnj.jus.br/files/original1751422022060862a0e1ae8908b.pdf,CNJ,Meramente alteradora,Altera o art. 1º da Resolução CNJ nº 107/2010.,Acesso à Justiça e Cidadania,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 461/2022 - CNJ
06/06/2022,Resolução nº 462/2022,https://atos.cnj.jus.br/files/original1957532022060862a0ff41cae4d.pdf,CNJ,Vigente,"Dispõe sobre a gestão de dados e estatística, cria a Rede de Pesquisas Judiciárias (RPJ) e os Grupos de Pesquisas Judiciárias (GPJ) no âmbito do Poder Judiciário e dá outras providências.",Gestão da Informação e de Demandas Judiciais,Em análise,Secretaria-Geral Judiciária,0003816-48.2022.2.00.0000,3304/2022,Não se aplica,https://docs.google.com/spreadsheets/d/1iXsI_MacjVJu_4EHI7S462VhlBUrMvUFW7Vgkg6cR_s/edit?resourcekey=&gid=1488342760#gid=1488342760,,,"O TRT tem menos de 1.000 servidores, sendo facultativa a implementação. Há parecer da Gestão Estratégica favorável e da Secretaria Judiciária pedindo adiamento da implementação. Veriifcar com área se tem plano de ação. ",https://docs.google.com/forms/d/1ShOkHAjssahBvfhk2EqLEiDsTcikEye96oDszBx-UDk/edit,Sim,,Resolução nº 462/2022 - CNJ
06/06/2022,Resolução nº 463/2022,https://atos.cnj.jus.br/files/original2012162022060862a102a022e59.pdf,CNJ,Meramente alteradora,"Altera a Resolução CNJ nº 325/2020, que dispõe sobre a Estratégia Nacional do Poder Judiciário 2021-2026 e dá outras providências.",Gestão Estratégica,Não se aplica,Não se aplica,0005647-05.2020.2.00.0000 ,4583/2021,Não se aplica,,,,,,Não se aplica,,Resolução nº 463/2022 - CNJ
09/06/2022,Resolução nº 464/2022,https://atos.cnj.jus.br/files/original1721122022061062a37d88ccd8f.pdf,CNJ,Vigente,"Altera o Regimento Interno do CNJ para
prever que o cálculo dos trinta dias para
posse de Conselheiro apenas se inicia a
contar da vacância do cargo. ",Funcionamento do CNJ/CSJT,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 464/2022 - CNJ
22/06/2022,Resolução nº 465/2022,https://atos.cnj.jus.br/atos/detalhar/4611,CNJ,Alterada,Institui diretrizes para a realização de videoconferências no âmbito do Poder Judiciário.,Direitos e Deveres dos Magistrados,"100,00%",Secretaria Geral da Presidência,_,3747/2022,Não se aplica,https://docs.google.com/spreadsheets/d/1V-vyAYHJIujoU-Wrqh81moHfyphSv_hAf4sAo4CQJYQ/edit?resourcekey=&gid=147488857#gid=147488857,9,0,,https://docs.google.com/forms/d/1zIoemnb4Q9fz0rBntAGFWipn__7yFnZL0iiVmqVzH1E/edit,Não,"100,00%",Resolução nº 465/2022 - CNJ
22/06/2022,Resolução nº 466/2022,https://atos.cnj.jus.br/files/original1752112022070162bf344b8fb1d.pdf,CNJ,Vigente,"Institui o Fórum Nacional de Recuperação Empresarial e Falências (FONAREF), com o objetivo de elaborar estudos e propor medidas para o aperfeiçoamento da gestão de processos de recuperação empresarial e falências",Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 466/2022 - CNJ
24/06/2022,Resolução nº 335/2022,https://juslaboris.tst.jus.br/handle/20.500.12178/202657,CSJT,Orientadora/ Informativa,"Dispõe sobre a regulamentação, no
âmbito da Justiça do Trabalho de
primeiro e segundo graus, da utilização
do saldo remanescente proveniente de
cargos em comissão, decorrente da
opção do servidor pela retribuição do
cargo efetivo, de acordo com o que
dispõe o parágrafo único do artigo 24
da Lei nº 11.416/2006.",Gestão de Pessoas,Não se aplica,Secretaria Geral da Presidência,Ofício Circular CSJT.SG.ASSJUR nº 60/2022,3697/2022,Concluído,https://docs.google.com/spreadsheets/d/1n9yOPL0fCupnasPm4r8H_UXxU3GrgNLDr_4zvqj07Z4/edit?resourcekey=&gid=2123398432#gid=2123398432,,,,https://docs.google.com/forms/d/18l4tmnpNlMq0uMW2gsLQz59ZVHKT2gZq_QdEh_ReicU/edit,Não se aplica,,Resolução nº 335/2022 - CSJT
28/06/2022,Resolução nº 467/2022,https://atos.cnj.jus.br/atos/detalhar/4650,CNJ,Alterada,"Regulamenta, no âmbito do Poder Judiciário, o disposto nos arts. 6º, inciso XI, e 7º-A, ambos da Lei nº 10.826/2003, com as alterações
promovidas pela Lei nº 12.694/2012.",Segurança do Judiciário,"4,35%",Secretaria Geral da Presidência,_,3750/2022,Não se aplica,https://docs.google.com/spreadsheets/d/1cmZrz6zr7CB8BCCnuJrb5G8qoAa4EW-mTcXYcFilvus/edit?resourcekey=&gid=1219121827#gid=1219121827,1,22,,https://docs.google.com/forms/d/18f4bxPNt69SLWZkUr4u7P3iBbrq45ZYIt7XtNU3tIsY/edit,Sim,"4,35%",Resolução nº 467/2022 - CNJ
15/07/2022,Resolução nº 468/2022,https://atos.cnj.jus.br/files/compilado145026202212146399e2b244458.pdf,CNJ,Alterada,"Dispõe sobre diretrizes para as contratações de Solução de Tecnologia da Informação e Comunicação pelos órgãos submetidos ao controle administrativo e financeiro do Conselho Nacional de Justiça.
",Gestão Administrativa,Em análise,Secretaria de Tecnologia da Informação e Comunicação,0002585-88.2019.2.00.0000,4041/2022,Iniciado,https://docs.google.com/spreadsheets/d/1KPMxXpipOIR3Bzw2SuEpAzjAUMuqeWHQsqzzEK24t7w/edit?resourcekey=&gid=1560554595#gid=1560554595,,,,https://docs.google.com/forms/d/10_Si4MiIMhpdxsLgikzYzUTUKPJN-5wK-d4mmvtLDq0/edit,Sim,,Resolução nº 468/2022 - CNJ
26/08/2022,Resolução nº 336/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205733/2022_res0336_csjt_rep01.pdf?sequence=2&isAllowed=y,CSJT,Vigente,Estabelece diretrizes para a realização de Concurso Público para ingresso na Carreira da Magistratura do Trabalho no âmbito da Justiça do Trabalho.,"Concursos, Promoção e Disciplina",Não se aplica,Não se aplica,Ofício Circular CSJT.SG.ASSJUR nº 77/2022,5037/2022,Não se aplica,,,,"Determina que o concurso público para ingresso na Magistratura do Trabalho será realizado pelo Conselho Superior da Justiça do Trabalho, com a adesão facultativa dos Tribunais Regionais do Trabalho",,Não se aplica,,Resolução nº 336/2022 - CSJT
26/08/2022,Resolução nº 337/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205819/2022_res0337_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT n.º 315, de 26 de novembro de 2021, que regulamenta, no âmbito da Justiça do Trabalho de 1º e 2º graus, as Resoluções CNJ 291/2019, 344/2020, 379/2021, 380/2021, 383/2021 e consolida as disposições relativas às Resoluções CSJT n.os 108/2012, 175/2016, 203/2017, e dá outras providências.",Funcionamento dos Órgãos Judiciais,Não se aplica,Não se aplica,Ofício Circular CSJT.SG.ASSJUR nº 77/2022,4275/2022,Iniciado,,,,Verificar com a área o progresso do cumprimento da Resolução nº 315/2021,,Não se aplica,,Resolução nº 337/2022 - CSJT
26/08/2022,Resolução nº 338/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205837/2022_res0338_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Referenda o Ato CSJT.GP.SG n.º 112, de 2 de agosto de 2022, praticado pela Presidência do Conselho Superior da Justiça do Trabalho.",Funcionamento do CNJ/CSJT,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 338/2022 - CSJT
26/08/2022,Resolução nº 339/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205736/2022_res0339_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT n.º 253, de 22 de novembro de 2019, que dispõe sobre a concessão de férias a magistrados no âmbito da Justiça do Trabalho de 1º e 2º graus.",Gestão de Pessoas,Não se aplica,Não se aplica,Ofício Circular CSJT.SG.ASSJUR nº 77/2022,5057/2022,Concluído,,,,,,Não se aplica,,Resolução nº 339/2022 - CSJT
26/08/2022,Resolução nº 340/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205695/2022_res0340_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT nº 290, de 20 de
maio de 2021, e dá outras providências",Gestão Estratégica,Não se aplica,Não se aplica,_,5099/2022,Não se aplica,,,,Há ciência. Necessita verificar se há indicadores próprios do TRT7. ,,Não se aplica,,Resolução nº 340/2022 - CSJT
26/08/2022,Resolução nº 341/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205773/2022_res0341_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT nº 199, de 25 de agosto de 2017, que regulamenta as consignações em folha de pagamento de magistrados, servidores e beneficiários de pensão, no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão de Pessoas,Não se aplica,Não se aplica,_,"5096/2022
4985/2022
4349/2022",Não se aplica,,,,"O Ato TRT 23/2018 foi republicado em abril de 2023. No entanto com percentual diverso da Resolução (40% e 5%), em razão da derrubada do veto do Presidente, ficando as consignações com margem de 45% e 5%. ",,Não se aplica,,Resolução nº 341/2022 - CSJT
26/08/2022,Resolução nº 342/2022,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/205737/2022_res0342_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT n.º 308, de 24 de setembro de 2021, que dispõe sobre as condições especiais de trabalho para fins de tratamento ou de acompanhamento de tratamento de filho ou dependente legal de magistrados e servidores da Justiça do Trabalho de primeiro e segundo graus.",Gestão de Pessoas,Não se aplica,Não se aplica,OFÍCIO CIRCULAR CSJT.SG.SEJUR N°176/2023,5311/2023,Concluído,,,,"A Res. Norm. TRT7 nº 15/2023 alterou a Res. Norm. 7/2021, adequando a norma à Res. CSJT 308/2022, no entanto no site do TRT7 a Res. Normativa 7/2021 ainda não foi atualizada com a Res. Norm. 15/2023.",,Não se aplica,,Resolução nº 342/2022 - CSJT
